Refcodes,Delta_strain_energy,components
JIGKEP_JIGKEP01,0.7590320497849916,1_1
JOGVEJ_JOGVEJ01,0.04431843993586426,1_1
JOKWEM_JOKWEM04,0.4446546805249909,1_1
JONCUN_JONCUN01,5.909842969579472,1_1
JONWAN_JONWAN01,1.7190723799340617,2_1
JOTFIJ_JOTFIJ01,2.7175421537126567,1_1
JOWCAB_JOWCAB01,3.723851670263116,1_2
JOWNAM_JOWNAM01,2.083525911526067,1_1
JOYMIV_JOYMIV01,1.1676911251113324,2_1
JUBFUH01_JUBFUH02,2.3452803850155988,1_1
JUDRAB_JUDRAB01,0.89372019977327,1_1
JUDRIJ_JUDRIJ01,1.6450332800015985,1_1
JUZBUB02_JUZBUB04,7.044610325436565,1_1
KADNEI_KADNEI01,5.090791989940044,1_1
KADTEO_KADTEO01,11.526916434429495,1_1
KAKJOW_KAKJOW01,0.8474851460033506,1_1
KAKQOF01_KAKQOF02,1.218862121005941,1_1
KAKSOG_KAKSOG02,0.1911101452726598,1_1
KANYUU01_KANYUU02,6.202192395169618,1_1
KANYUU01_KANYUU03,2.655561974608304,1_1
KANYUU02_KANYUU03,3.546630420561314,1_1
KASSOM_KASSOM01,3.6731795200627175,2_1
KAXHAS_KAXHAS11,4.45203146957914,1_1
KAXXAI_KAXXAI01,0.29426604002117074,1_1
KAXXAI_KAXXAI02,0.052798805395013915,1_2
KAXXAI_KAXXAI03,0.11502315461109447,1_1
KAXXAI_KAXXAI05,0.8686466748813473,1_1
KAXXAI01_KAXXAI02,0.34706484541618465,1_2
KAXXAI01_KAXXAI03,0.4092891946322652,1_1
KAXXAI01_KAXXAI05,0.5743806348601765,1_1
KAXXAI02_KAXXAI03,0.062224349216080554,2_1
KAXXAI02_KAXXAI05,0.9214454802763612,2_1
KAXXAI03_KAXXAI05,0.9836698294924417,1_1
KAYSAE_KAYSAE02,4.007746985116455,1_1
KAZDUL_KAZDUL01,1.3496645302996058,1_1
KEDDAY_KEDDAY01,0.8362348774885504,1_1
KEDDAY_KEDDAY02,2.990749057974483,1_1
KEDDAY01_KEDDAY02,2.1545141804859327,1_1
KELFOX_KELFOX01,6.16729949965179,1_1
KELFOX_KELFOX02,5.393170825725747,1_1
KELFOX_KELFOX03,4.833466735270349,1_1
KELFOX_KELFOX04,15.093054319049088,1_1
KELFOX01_KELFOX02,0.7741286739260431,1_1
KELFOX01_KELFOX03,1.333832764381441,1_1
KELFOX01_KELFOX04,21.260353818700878,1_1
KELFOX02_KELFOX03,0.5597040904553978,1_1
KELFOX02_KELFOX04,20.486225144774835,1_1
KELFOX03_KELFOX04,19.926521054319437,1_1
KELGEO_KELGEO01,21.40780189866291,1_1
KELGEO_KELGEO02,20.95910394672137,1_1
KELGEO_KELGEO03,16.59000940097667,1_1
KELGEO01_KELGEO02,0.44869795194153994,1_1
KELGEO01_KELGEO03,4.817792497686241,1_1
KELGEO02_KELGEO03,4.3690945457447015,1_1
KELNIA_KELNIA01,0.884662225348336,1_2
KELNIA_KELNIA06,12.378996204898897,1_2
KELNIA_KELNIA07,11.981101679754318,1_1
KELNIA01_KELNIA06,13.263658430247233,2_2
KELNIA01_KELNIA07,12.865763905102654,2_1
KELNIA06_KELNIA07,0.39789452514457935,2_1
KEMBUA_KEMBUA01,4.006092919699768,1_1
KEMHAL01_KEMHAL02,11.705030354839437,1_1
KETWOX03_KETWOX04,1.3387424499928784,1_1
KEWQAG_KEWQAG01,7.699803849931527,1_1
KEXYOC_KEXYOC01,1.7415991695966113,1_1
KEXYOC_KEXYOC02,14.216872460055356,1_1
KEXYOC01_KEXYOC02,12.475273290458745,1_1
KIDDAE_KIDDAE02,2.9035667055402428,1_1
KIGQOI_KIGQOI01,12.420452849952426,1_1
KIGTOL_KIGTOL01,7.693843966471832,1_1
KIJQEA_KIJQEA02,5.133272580208882,1_1
KINQIJ_KINQIJ01,70.03673528959666,1_1
KISQUZ_KISQUZ01,43.31497389946776,1_1
KIZMAI_KIZMAI01,0.7540961094512113,1_1
KIZXEZ_KIZXEZ01,5.692819139345374,1_1
KOKJOL_KOKJOL01,0.3192608001490953,1_1
KOLRIN_KOLRIN01,44.334586824714165,1_1
KOSMOW_KOSMOW01,4.489505231166902,2_1
KUCYOY01_KUCYOY02,2.759505520578614,2_1
KUQLEO_KUQLEO01,9.129729914727022,1_1
KUTLIW_KUTLIW01,0.9328664050833595,1_1
KUTLIW_KUTLIW02,1.3961883913880229,1_1
KUTLIW01_KUTLIW02,0.46332198630466337,1_1
KUVWON_KUVWON01,0.49724344515641405,1_1
KUVWON_KUVWON02,2.5550840901933043,1_1
KUVWON01_KUVWON02,3.0523275353497183,1_1
KUVZAE_KUVZAE01,0.30706797814764286,2_1
KUXJUI_KUXJUI01,4.595370641915736,2_1
LAJZON_LAJZON01,0.07461933556442091,2_2
LAKKEO_LAKKEO02,6.313986184905275,2_1
LAQNUO_LAQNUO01,2.405774530717167,1_1
LAWYOY_LAWYOY01,0.4442792335182162,1_1
LAWYOY_LAWYOY02,1.5164100350487502,1_1
LAWYOY01_LAWYOY02,1.072130801530534,1_1
LEBPAK_LEBPAK01,1.548152330156654,1_2
LEFTEY_LEFTEY01,12.087723235162684,1_1
LEPPUS_LEPPUS01,1.5183529056945417,1_1
LEQPIH_LEQPIH01,0.3954081766720492,2_2
LESQAC_LESQAC01,0.0,1_1
LIKGUI_LIKGUI01,0.0,1_1
LIPBIW_LIPBIW01,2.7711364849552638,1_1
LIRRAG_LIRRAG01,1.0332130146927057,1_1
LISDOH_LISDOH01,1.9496963005099133,1_1
LITHON_LITHON01,1.8858441400025185,1_1
LIVQOY_LIVQOY05,2.439575217547656,1_1
LIVQOY_LIVQOY06,1.3533271025709723,1_1
LIVQOY05_LIVQOY06,1.0862481149766836,1_1
LIYTIW_LIYTIW01,0.6209386264906698,1_1
LIYTIW_LIYTIW02,0.8407927453433217,1_2
LIYTIW01_LIYTIW02,0.21985411885265194,1_2
LOHQAB_LOHQAB01,1.1652231549444423,1_1
LOJKIF_LOJKIF01,0.6103237306141409,1_1
LOQLAE_LOQLAE01,2.452637079514716,1_1
LORVAP_LORVAP01,1.2336699396194035,1_1
LOTCOO_LOTCOO01,50.052689528521114,1_1
LOTZEZ_LOTZEZ01,4.829344700283741,1_1
LUFCIY_LUFCIY01,3.376996865610522,1_1
LUKXAQ_LUKXAQ01,0.01223482955720101,1_2
LUNPOZ_LUNPOZ01,9.207392204847338,1_1
LURSIB_LURSIB01,2.4059556900922416,1_1
MABZNA_MABZNA02,0.7674336501816583,1_1
MABZNA_MABZNA04,0.34552630197174494,1_2
MABZNA02_MABZNA04,0.4219073482099134,1_2
MAFPOA_MAFPOA01,2.1209629159055794,1_1
MALSOJ_MALSOJ01,6.215136108796742,1_2
MANSTB_MANSTB01,16.13907977554811,1_1
MAVGEW_MAVGEW01,0.5947728935083774,1_1
MBYINO_MBYINO01,2.1512060502495274,1_1
MBYINO_MBYINO02,3.799670858876482,1_1
MBYINO01_MBYINO02,1.6484648086269544,1_1
MBZSAN12_MBZSAN13,0.053113865047976105,1_1
MCHTEP05_MCHTEP22,13.38461521478962,1_1
MCHTEP05_MCHTEP24,1.7825307151290417,1_1
MCHTEP22_MCHTEP24,15.16714592991866,1_1
MEGHAJ_MEGHAJ01,1.7253210692198309,1_1
MEGYON01_MEGYON02,1.4823573004958916,1_1
MELFIT_MELFIT01,10.155775314404991,2_1
MELFIT_MELFIT04,0.9557082558912953,2_2
MELFIT_MELFIT05,0.52509999867425,2_1
MELFIT_MELFIT06,0.13077615576526114,2_1
MELFIT_MELFIT07,0.3217287691220463,2_1
MELFIT_MELFIT09,10.107991213510786,2_1
MELFIT_MELFIT15,6.614999759010971,2_1
MELFIT01_MELFIT04,11.111483570296286,1_2
MELFIT01_MELFIT05,9.630675315730741,1_1
MELFIT01_MELFIT06,10.286551470170252,1_1
MELFIT01_MELFIT07,9.834046545282945,1_1
MELFIT01_MELFIT09,0.04778410089420504,1_1
MELFIT01_MELFIT15,3.5407755553940206,1_1
MELFIT04_MELFIT05,1.4808082545655452,2_1
MELFIT04_MELFIT06,0.8249321001260341,2_1
MELFIT04_MELFIT07,1.2774370250133416,2_1
MELFIT04_MELFIT09,11.063699469402081,2_1
MELFIT04_MELFIT15,7.570708014902266,2_1
MELFIT05_MELFIT06,0.6558761544395111,1_1
MELFIT05_MELFIT07,0.20337122955220366,1_1
MELFIT05_MELFIT09,9.582891214836536,1_1
MELFIT05_MELFIT15,6.089899760336721,1_1
MELFIT06_MELFIT07,0.4525049248873074,1_1
MELFIT06_MELFIT09,10.238767369276047,1_1
MELFIT06_MELFIT15,6.745775914776232,1_1
MELFIT07_MELFIT09,9.78626244438874,1_1
MELFIT07_MELFIT15,6.293270989888924,1_1
MELFIT09_MELFIT15,3.4929914544998155,1_1
MELVEE_MELVEE01,1.24241285468986,1_1
MEPHCB_MEPHCB01,0.0743279045645977,1_1
MEPVAE_MEPVAE01,1.6594472747950704,1_1
MHQACD_MHQACD02,5.947387620111499,1_1
MIFSUS_MIFSUS01,14.136558414920842,1_1
MIJHAO_MIJHAO01,0.47731590016792325,1_1
MILHOF_MILHOF01,0.4899970635867703,1_1
MILHOF_MILHOF02,7.1086987802359545,1_1
MILHOF01_MILHOF02,7.598695843822725,1_1
MIPBET_MIPBET01,9.291670755440464,1_1
MIPYEP02_MIPYEP04,2.8728220997313656,1_1
MIPYEP02_MIPYEP05,5.765991825381434,1_1
MIPYEP04_MIPYEP05,2.8931697256500684,1_1
MIQKOM_MIQKOM01,17.532091310311444,1_1
MISFOL_MISFOL01,0.8256409859868654,1_1
MIWBAX_MIWBAX01,0.0,1_1
MNBZAC01_MNBZAC04,13.058730278646465,2_1
MOBNIC_MOBNIC01,5.194157925452146,1_1
MODDOA01_MODDOA02,1.2984935350019668,1_1
MODFAO_MODFAO03,0.2387104607225865,1_1
MODSAZ_MODSAZ01,1.7806954903372798,1_1
MOHDAP_MOHDAP01,6.568344624907809,1_1
MOHDET_MOHDET01,0.738849831303412,2_1
MONRAI04_MONRAI06,2.0816276748037126,1_1
MONTIS_MONTIS01,4.553299629792718,1_1
MOPNAH01_MOPNAH03,1.2127447050334013,1_1
MOSDOO_MOSDOO01,2.692082680223507,1_1
MOVXOL_MOVXOL01,2.4216824347331567,1_1
MOVYEC01_MOVYEC02,0.4476713794630882,1_1
MUDHIC01_MUDHIC03,0.348981460444179,1_1
MUDWEO_MUDWEO02,3.302852745893233,1_1
MUDWEO_MUDWEO03,1.6976745552716466,1_1
MUDWEO02_MUDWEO03,1.6051781906215865,1_1
MUJTOB_MUJTOB01,0.8825618233836394,1_1
MUKNIQ02_MUKNIQ06,29.48730556012515,1_1
MUNTOG_MUNTOG02,0.2260818043605468,1_1
MUQKAK_MUQKAK01,1.728918004983825,1_1
MUYROO_MUYROO01,1.437755305976907,1_1
NAGHOT_NAGHOT02,0.39563659574127996,1_1
NAGHOT_NAGHOT03,0.270820325226623,1_1
NAGHOT02_NAGHOT03,0.12481627051465694,1_1
NAGPIW_NAGPIW01,3.3957166802379106,2_1
NAHZOM_NAHZOM01,3.8280315099284508,1_1
NAJBEF_NAJBEF01,4.1878037746797645,1_1
NAKYEG_NAKYEG01,0.3532610261527225,1_1
NALYUX_NALYUX01,3.348956524857499,1_1
NATQEF_NATQEF01,3.580982461933729,1_1
NATSAF_NATSAF01,0.6463035817854461,1_1
NAVSUY02_NAVSUY04,18.15352090488568,1_1
NAZLAC01_NAZLAC02,3.524865025308827,1_1
NBZANO11_NBZANO12,0.047258999880682495,1_1
NEMLOG_NEMLOG02,0.47080203430618894,2_1
NENFIX_NENFIX01,9.517873333016212,1_1
NEPYEO_NEPYEO01,0.8736351252567829,1_1
NILLEB_NILLEB01,1.5014446854148673,1_1
NIZVAU01_NIZVAU02,1.050218742193465e-05,1_1
NOETNA_NOETNA01,4.4422672353625785,1_1
NOHHAV_NOHHAV01,8.746958269639777,1_1
NOJHEZ_NOJHEZ01,0.1229521649313483,1_1
NOJHEZ_NOJHEZ02,0.9904173653678754,1_1
NOJHEZ01_NOJHEZ02,0.8674652004365271,1_1
NOQFII_NOQFII01,2.3989456052024707,1_1
NOSYOJ_NOSYOJ01,3.2614512354581393,1_1
NOSYOJ_NOSYOJ02,3.7135885906508292,1_1
NOSYOJ_NOSYOJ03,0.1302326767445834,1_1
NOSYOJ01_NOSYOJ02,0.45213735519268994,1_1
NOSYOJ01_NOSYOJ03,3.131218558713556,1_1
NOSYOJ02_NOSYOJ03,3.583355913906246,1_1
NUHZEX_NUHZEX01,0.039435010240708834,2_1
NUJKEJ_NUJKEJ03,1.0577561888205764,1_1
NUJLIN_NUJLIN01,3.839714985540695,1_1
NUKMAH_NUKMAH02,2.79773542563197,1_1
NULTIY_NULTIY01,1.1095100455208922,1_1
NUPJOX01_NUPJOX02,4.031310847355485,1_1
NUQXAA_NUQXAA02,0.48897837110683895,1_1
NUQXAA_NUQXAA03,0.6830553310466598,1_1
NUQXAA02_NUQXAA03,0.19407695993982088,1_1
NURCEJ_NURCEJ01,0.7232543614681504,1_1
NUWTIJ_NUWTIJ01,1.536127539572135,1_1
OBUZUI_OBUZUI01,2.883560395190784,1_1
OCAZID_OCAZID01,3.7073372749973714,1_1
OCHTET_OCHTET13,4.524865465219705,1_1
ODAHAF_ODAHAF01,0.0,1_1
ODASAO_ODASAO01,2.025704525810511,1_1
ODAVUN_ODAVUN01,14.904884733721246,1_1
ODEROH01_ODEROH06,1.3086279646838648,1_1
ODIGOZ_ODIGOZ01,5.091395855120595,1_1
OFIMEW_OFIMEW01,3.159159130029252,1_1
OFOGAR_OFOGAR01,18.467819509978654,1_1
OFOJOI_OFOJOI01,5.440692375217736,1_2
OGEPUM_OGEPUM01,1.3647349000167992,1_1
OHADAD_OHADAD01,10.500057130001323,1_1
OHENOE_OHENOE01,2.8029943020354153,1_3
OHOZOB_OHOZOB01,5.498952220169144,1_1
OHUZUO_OHUZUO01,0.14428172701718722,2_1
OHUZUO_OHUZUO02,0.7186492343669499,2_3
OHUZUO01_OHUZUO02,0.8629309613841372,1_3
OLATUR_OLATUR01,2.1149977797105066,1_1
OMEFAN_OMEFAN01,1.4308974996706638,1_1
OMIYEO_OMIYEO02,1.0046396985988508,1_1
ONITAN01_ONITAN03,0.008874190025352391,1_2
OQENOP_OQENOP01,1.0851979159344864,1_1
OQUPUM_OQUPUM01,1.0924180397969394,1_1
OROGEJ_OROGEJ01,9.188934939831256,1_1
OTAMAY_OTAMAY01,1.4952222499559866,1_1
OVEPUC_OVEPUC01,1.7820056153094583,1_1
OWOHAL_OWOHAL01,1.3348199532839544,1_2
OZODUE_OZODUE01,2.814578007911848,2_1
PACFOO_PACFOO01,1.1245987932452408,1_1
PAHDEI_PAHDEI01,2.1361593097824425,1_1
PAMTAY_PAMTAY01,0.6266805939640108,3_2
PAMVIK_PAMVIK01,0.2048152553992395,1_1
PAMVIK_PAMVIK03,0.12833444032071384,1_1
PAMVIK_PAMVIK04,6.17055512044351,1_2
PAMVIK01_PAMVIK03,0.07648081507852567,1_1
PAMVIK01_PAMVIK04,5.96573986504427,1_2
PAMVIK03_PAMVIK04,6.042220680122796,1_2
PAQMIE_PAQMIE01,1.835182491989542,1_1
PAWHEC_PAWHEC01,1.1787182249044008,1_1
PAZTUI_PAZTUI01,2.8198132547667,1_2
PBBTAZ_PBBTAZ02,3.7341436300699797,1_1
PCHSAN_PCHSAN01,5.756881338825451,1_1
PDABZA02_PDABZA03,0.7768093103287583,1_1
PEDTUP01_PEDTUP02,6.391622219706278,1_1
PEFGIR01_PEFGIR02,0.11444029410387202,1_1
PEFGIR01_PEFGIR03,0.013762871112703579,1_1
PEFGIR02_PEFGIR03,0.10067742299116844,1_1
PEFKAO_PEFKAO01,0.7440141898109687,1_1
PEFKOC_PEFKOC01,7.6170743452687475,1_1
PEFKUI_PEFKUI01,5.010031609749944,1_1
PEJCAJ_PEJCAJ01,2.0202644891365367,2_1
PEJHOD_PEJHOD01,2.1937102700669584,1_1
PEJJOF_PEJJOF01,0.2917455598126253,1_1
PEJJOF_PEJJOF02,2.527043750037251,1_1
PEJJOF01_PEJJOF02,2.2352981902246256,1_1
PHBARB06_PHBARB12,6.477573213723247,1_2
PHBARB06_PHBARB14,9.953693205748607,1_1
PHBARB12_PHBARB14,3.4761199920253603,2_1
PHENOL03_PHENOL11,0.2462351430952765,1_3
PHPENA_PHPENA02,0.852344945552943,1_1
PIPINE12_PIPINE13,1.4931796110668074,2_1
POFHUN_POFHUN01,1.3479343255911544,2_1
POFLAX_POFLAX01,0.2326508060346555,1_1
POFPAC_POFPAC01,3.7875725553678876,1_1
POFRAE_POFRAE01,1.519366347826974,1_1
POHJON_POHJON01,4.033581905313895,1_2
POPFAC_POPFAC01,1.1184892554803127,1_1
POPJUA_POPJUA01,10.529594004852129,1_1
POWWUW_POWWUW01,62.337115224512445,1_2
POXHYN10_POXHYN11,0.5031665731987687,1_1
PUBMUU01_PUBMUU07,5.031324415224503,1_1
PUBMUU01_PUBMUU25,1.0128916452872545,1_1
PUBMUU07_PUBMUU25,6.044216060511758,1_1
PUFSIT_PUFSIT01,1.2176018800062138,1_1
PUGVUK_PUGVUK01,2.933234854599732,1_1
PUGWUK_PUGWUK01,1.7164993899823457,1_1
PUKPUH_PUKPUH01,1.0550834300285032,1_1
PULNUF_PULNUF01,2.9594635998111016,1_1
PUQYOQ_PUQYOQ01,0.3732935900305847,1_1
PUQYOQ_PUQYOQ02,0.21529099945644248,1_2
PUQYOQ_PUQYOQ03,0.1266803749040264,1_1
PUQYOQ01_PUQYOQ02,0.5885845894870272,1_2
PUQYOQ01_PUQYOQ03,0.4999739649346111,1_1
PUQYOQ02_PUQYOQ03,0.08861062455241608,2_1
PURSEB_PURSEB01,3.6412796951283326,1_1
PURSEB_PURSEB02,3.137078675123803,1_1
PURSEB01_PURSEB02,6.7783583702521355,1_1
QAHWUU_QAHWUU03,2.6469713387183447,1_1
QAKZUY_QAKZUY01,30.42765463987621,1_1
QARZOB_QARZOB01,0.4802564601127415,1_1
QAXMEH02_QAXMEH04,2.469466535030392,1_1
QAXMEH02_QAXMEH05,0.2550935799887384,1_1
QAXMEH02_QAXMEH12,0.9275366403326188,1_1
QAXMEH02_QAXMEH19,0.7195182753772542,1_1
QAXMEH02_QAXMEH31,1.6992235994110843,1_1
QAXMEH02_QAXMEH32,1.1903491904749899,1_1
QAXMEH02_QAXMEH34,0.2864420497842275,1_1
QAXMEH02_QAXMEH52,3.479575149303855,1_1
QAXMEH02_QAXMEH53,0.2357173901391434,1_1
QAXMEH04_QAXMEH05,2.2143729550416538,1_1
QAXMEH04_QAXMEH12,3.397003175363011,1_1
QAXMEH04_QAXMEH19,3.1889848104076464,1_1
QAXMEH04_QAXMEH31,0.7702429356193079,1_1
QAXMEH04_QAXMEH32,3.659815725505382,1_1
QAXMEH04_QAXMEH34,2.1830244852461647,1_1
QAXMEH04_QAXMEH52,1.010108614273463,1_1
QAXMEH04_QAXMEH53,2.2337491448912488,1_1
QAXMEH05_QAXMEH12,1.1826302203213572,1_1
QAXMEH05_QAXMEH19,0.9746118553659926,1_1
QAXMEH05_QAXMEH31,1.4441300194223459,1_1
QAXMEH05_QAXMEH32,1.4454427704637283,1_1
QAXMEH05_QAXMEH34,0.03134846979548911,1_1
QAXMEH05_QAXMEH52,3.2244815693151168,1_1
QAXMEH05_QAXMEH53,0.019376189849594994,1_1
QAXMEH12_QAXMEH19,0.20801836495536463,1_1
QAXMEH12_QAXMEH31,2.626760239743703,1_1
QAXMEH12_QAXMEH32,0.26281255014237104,1_1
QAXMEH12_QAXMEH34,1.2139786901168463,1_1
QAXMEH12_QAXMEH52,4.407111789636474,1_1
QAXMEH12_QAXMEH53,1.1632540304717622,1_1
QAXMEH19_QAXMEH31,2.4187418747883385,1_1
QAXMEH19_QAXMEH32,0.47083091509773567,1_1
QAXMEH19_QAXMEH34,1.0059603251614817,1_1
QAXMEH19_QAXMEH52,4.199093424681109,1_1
QAXMEH19_QAXMEH53,0.9552356655163976,1_1
QAXMEH31_QAXMEH32,2.889572789886074,1_1
QAXMEH31_QAXMEH34,1.4127815496268568,1_1
QAXMEH31_QAXMEH52,1.780351549892771,1_1
QAXMEH31_QAXMEH53,1.4635062092719409,1_1
QAXMEH32_QAXMEH34,1.4767912402592174,1_1
QAXMEH32_QAXMEH52,4.669924339778845,1_1
QAXMEH32_QAXMEH53,1.4260665806141333,1_1
QAXMEH34_QAXMEH52,3.1931330995196276,1_1
QAXMEH34_QAXMEH53,0.0507246596450841,1_1
QAXMEH52_QAXMEH53,3.2438577591647118,1_1
QAYVIY_QAYVIY01,3.2523118702000033,1_1
QEDTIC_QEDTIC01,3.042736583494559,1_1
QEGBUB_QEGBUB01,0.1774050345491105,1_2
QELQOO_QELQOO02,26.976408635062057,1_1
QERNAF_QERNAF01,4.848432083411808,1_1
QESZUK_QESZUK01,0.8387684844612977,1_1
QEZGIO_QEZGIO01,42.64242581963754,1_1
QIBMUM_QIBMUM01,5.858304404587216,1_1
QIBMUM_QIBMUM04,1.332703799978276,1_1
QIBMUM01_QIBMUM04,7.191008204565492,1_1
QICMEX_QICMEX01,9.722016460061354,1_1
QIFJAS_QIFJAS01,3.3922247663481357,1_1
QIFJAS_QIFJAS02,2.9686791058534254,1_1
QIFJAS01_QIFJAS02,0.4235456604947103,1_1
QILKUT01_QILKUT02,13.671556110268057,1_1
QINCUL_QINCUL01,1.2060759357128745,1_1
QNACRD04_QNACRD06,0.0,1_1
QNACRD04_QNACRD07,0.0,1_1
QNACRD06_QNACRD07,0.0,1_1
QOGNEF_QOGNEF01,0.925121180207384,2_1
QOHBEV_QOHBEV01,17.144430983987604,1_1
QOVREZ_QOVREZ01,2.6905073801677872,1_1
QQQDVM02_QQQDVM03,3.1544332304590625,1_1
QUBPAF_QUBPAF02,18.896694934030165,1_1
QUNDIO_QUNDIO01,2.337755701896697,1_1
QUZREJ_QUZREJ02,1.0827299451706267,1_1
RADTEW01_RADTEW02,0.07571941917603908,1_1
RAMGOB01_RAMGOB02,3.095275463855046,1_1
RAPFEW_RAPFEW01,0.7627340050353268,1_1
RASXIS_RASXIS01,1.5398557501417827,1_1
RECQOH_RECQOH01,1.198619516364488,1_1
REFGIS_REFGIS01,0.9803301938877098,1_1
RELBUI_RELBUI01,0.41976494048037694,1_1
RENNOQ_RENNOQ01,1.4069004303341899,1_1
RENPAE_RENPAE01,0.40222660029780855,1_1
REPWUG_REPWUG01,3.907479140271107,1_1
REWDOM_REWDOM01,2.6831559803057417,1_1
REYTEU_REYTEU01,2.0343424196037176,1_1
RIHVUZ_RIHVUZ01,0.4754517951815842,1_1
RIJJEC_RIJJEC01,8.57955639056388,1_1
RIJZOC_RIJZOC01,0.5165671249643538,1_1
RIPDOM_RIPDOM01,0.2640465352258161,1_1
ROKCEZ_ROKCEZ01,1.3354868297981284,1_1
RUCJUV_RUCJUV04,2.412466929884772,1_1
RUFHIK_RUFHIK02,7.289648240507404,1_1
RUPJOD_RUPJOD01,4.344887440420393,1_1
RUQJEU_RUQJEU01,1.5922344746065846,1_1
RUXWAI_RUXWAI01,2.1104031549459705,1_1
SAGXOP_SAGXOP01,3.971200025375879,1_1
SAGXOP_SAGXOP03,0.6206156904210047,1_1
SAGXOP01_SAGXOP03,3.350584334954874,1_1
SAMPYM_SAMPYM01,7.018880425322436,1_1
SAPDAQ_SAPDAQ02,0.7248742948503377,1_1
SAPJAV_SAPJAV01,3.785393390131617,1_1
SAPNII_SAPNII01,2.922234010125976,1_1
SAWKIL_SAWKIL01,0.8356703949884832,1_1
SEBTAU_SEBTAU01,0.7642567956463608,1_1
SELJOI_SELJOI01,0.9379336202227933,1_1
SEPBAS_SEPBAS01,0.20124457495455772,1_1
SERSOZ_SERSOZ01,0.0,1_1
SESYAR_SESYAR01,6.872847489221954,1_1
SEVGUV_SEVGUV01,7.578728917347689,1_1
SEWYIF_SEWYIF01,0.3968443255054126,1_1
SEYYIG_SEYYIG03,0.5190613504505563,1_1
SIBTAZ_SIBTAZ01,0.0,1_1
SICXIL_SICXIL01,5.865183214671333,1_1
SIFLOI_SIFLOI01,1.9659218902480688,1_1
SIHNII_SIHNII01,0.45208484515103464,1_1
SILTOW_SILTOW11,4.227370059726127,1_1
SILTOW_SILTOW12,4.3377460801279994,1_1
SILTOW11_SILTOW12,0.11037602040187267,1_1
SILTUC_SILTUC01,12.21953908778272,1_1
SILXUG01_SILXUG02,8.501106450415705,1_1
SIMLIK_SIMLIK01,3.6451129251843213,1_1
SIMXUI_SIMXUI01,1.0186283624130965,1_1
SIRDUT_SIRDUT01,0.34407177483274154,1_1
SIRMIQ_SIRMIQ01,0.028224125003362133,1_1
SISSOE_SISSOE01,1.3396876301457041,1_1
SIWDEH_SIWDEH01,2.5145726249941163,1_1
SLFNMA01_SLFNMA04,2.8554150343544507,1_1
SLFNMB01_SLFNMB05,2.346724410265665,1_1
SLFNMB01_SLFNMB08,1.5967503358010617,1_1
SLFNMB05_SLFNMB08,0.7499740744646033,1_1
SOBPEE_SOBPEE01,1.116585767515005,1_1
SOBPEE_SOBPEE02,0.16935262643687565,1_1
SOBPEE01_SOBPEE02,1.2859383939518807,1_1
SOHXAO_SOHXAO01,1.2923078573483053,1_1
SOJHIL_SOJHIL01,0.5622508253862861,1_1
SOLPUF_SOLPUF01,1.7577459951677383,1_1
SOPPEU_SOPPEU01,1.3713774155104375,1_1
SOXQUS_SOXQUS01,6.184619923549519,1_1
SOYSAB_SOYSAB01,5.497542326655093,1_1
STARAC05_STARAC08,2.498998158936729,1_1
SUBTIS02_SUBTIS03,1.9049315249214942,1_1
SUCQOW_SUCQOW01,4.911977061578398,1_1
SUDXAS_SUDXAS01,10.354394391455571,1_1
SUPBEK_SUPBEK03,5.986717610268897,1_1
SUTHAZ07_SUTHAZ30,5.894116224938557,1_1
SUTHAZ07_SUTHAZ37,5.500081185169279,1_1
SUTHAZ30_SUTHAZ37,0.39403503976927823,1_1
SUWMIG02_SUWMIG03,0.0,1_1
SUYNAB_SUYNAB02,3.1219873013302504,1_1
TACRIB04_TACRIB05,6.522240844749604,1_1
TADLIU01_TADLIU02,5.200485379800398,1_1
TADLIU01_TADLIU03,3.8283728249007254,1_1
TADLIU01_TADLIU04,1.6383382553617594,1_1
TADLIU02_TADLIU03,1.3721125548996724,1_1
TADLIU02_TADLIU04,6.838823635162157,1_1
TADLIU03_TADLIU04,5.466711080262485,1_1
TADTAU_TADTAU01,4.232148469934941,1_1
TADXAA_TADXAA02,4.17987476495648,1_1
TAFKET_TAFKET01,16.652470045081714,1_1
TAPBIY_TAPBIY01,0.12610276444581814,1_1
TAPDIA_TAPDIA01,6.038012003657002,1_1
TAPSAF_TAPSAF01,1.530973683550485,1_1
TAQDIZ_TAQDIZ01,1.1669297298058154,1_1
TARJIG_TARJIG02,0.7453794473121889,1_1
TASVIS_TASVIS01,20.292830814779563,1_1
TAXTEU_TAXTEU02,64.18000618506517,1_1
TAYNEP_TAYNEP01,0.1379962796277141,1_1
TDBOCP_TDBOCP01,2.029458990505532,1_1
TEGVAF_TEGVAF01,0.1860691842585993,1_1
TEGVAF_TEGVAF02,0.6598669146204656,1_1
TEGVAF01_TEGVAF02,0.47379773036186634,1_1
TEHNID_TEHNID02,7.375895914379271,1_1
TEHTUX_TEHTUX01,1.8033246749093905,1_1
TELKUQ_TELKUQ01,0.34992664000003515,1_1
TERWIW_TERWIW01,1.8160583501608016,1_1
TETBBZ02_TETBBZ09,0.0,1_1
TETNIP_TETNIP01,3.587640730260773,1_1
TEVJOU_TEVJOU02,9.12093448961491,1_1
THBARB02_THBARB03,0.00011552197224773408,1_1
TIBGAN_TIBGAN01,8.977380026167225,1_1
