Refcodes,Delta_conformational_energy(kJ/mol),components
IVUQOF02_IVUQOF04,0.00023629488896403927,1_1
IVUQOF02_IVUQOF,0.00034131497227463115,1_1
IVUQOF03_IVUQOF04,0.0006038651805511108,2_2
IVUQOF03_IVUQOF,0.0002888049306193352,1_1
IVUQOF04_IVUQOF,0.00034131497227463115,2_1
IWUKAM01_IWUKAM02,2.976450584854774,1_1
IWUKAM01_IWUKAM,0.02444340498902875,1_1
IWUKAM02_IWUKAM,3.000893989843803,1_1
IYEBUJ01_IYEBUJ03,1716.7604697202164,1_1
IZANEC01_IZANEC,7.876536096773634e-05,1_1
IZOCOR01_IZOCOR,0.472852549612071,1_1
JAGNOX01_JAGNOX,2.6255319312440406e-05,1_1
JAGNUD01_JAGNUD,0.00010502008331059187,1_1
JAKGEH01_JAKGEH,2.6692277023528845,1_1
JARXUV01_JARXUV,3.050673469933031,1_1
JAVCEO02_JAVCEO04,0.7436177396232893,1_1
JAYCES02_JAYCES,10.624899655238323,1_1
JAZCOD01_JAZCOD,0.28523432002009486,1_1
JEGLAI01_JEGLAI,8.713456889927329,1_1
JESBER01_JESBER,12.74630365525502,1_1
JEVSEL01_JEVSEL,4.46308744986527,1_1
JIGKEP01_JIGKEP,0.27846052942231836,1_1
JOGVEJ01_JOGVEJ,0.0007613953055169986,1_1
JOKWEM04_JOKWEM,1.3145615946151565,1_1
JONCUN01_JONCUN,8.38419293490199,1_1
JONWAN01_JONWAN,5.2510041655295936e-05,1_2
JOTFIJ01_JOTFIJ,0.0001496534097782387,1_1
JOWCAB01_JOWCAB,5.2967099550201056,1_1
JOWNAM01_JOWNAM,12.479206289056606,1_1
JOYMIV01_JOYMIV,2.6255319312440406e-05,1_2
JUBFUH01_JUBFUH02,0.2614210349339601,1_1
JUDRAB01_JUDRAB,3.9486732354148444,1_1
JUDRIJ01_JUDRIJ,0.000105019486341007,1_1
JUZBUB02_JUZBUB04,7.896795115093823,1_1
KADNEI01_KADNEI,0.00010502008331059187,1_1
KADTEO01_KADTEO,3.0464989249047676,1_1
KAKJOW01_KAKJOW,2.3108338251503255,1_1
KAKQOF01_KAKQOF02,5.2510041655295936e-05,1_1
KAKSOG02_KAKSOG,2.3012244946910414,1_1
KANYUU01_KANYUU02,2.6255319312440406e-05,1_1
KANYUU01_KANYUU03,2.6255319312440406e-05,1_1
KANYUU02_KANYUU03,0.0,1_1
KASSOM01_KASSOM,0.7414674548800804,1_1
KAXHAS11_KAXHAS,6.759654308159668,1_1
KAXXAI01_KAXXAI02,2.5368106100245313,1_1
KAXXAI01_KAXXAI03,2.536915630107842,1_2
KAXXAI01_KAXXAI05,2.537073160232808,1_1
KAXXAI01_KAXXAI,3.2198081797865825,1_1
KAXXAI02_KAXXAI03,0.00010502008331059187,1_2
KAXXAI02_KAXXAI05,0.0002625502082764797,1_1
KAXXAI02_KAXXAI,0.6829975697620512,1_1
KAXXAI03_KAXXAI05,0.00023629488896403927,1_1
KAXXAI03_KAXXAI,0.6829713144427387,1_1
KAXXAI05_KAXXAI,0.6827350195537747,1_1
KAYSAE02_KAYSAE,0.6864369754010795,1_1
KAZDUL01_KAZDUL,0.9749794244636405,1_1
KEDDAY01_KEDDAY02,0.017086753884029804,1_1
KEDDAY01_KEDDAY,0.2890439205274902,1_1
KEDDAY02_KEDDAY,0.27195716664346037,1_1
KELFOX01_KELFOX03,5.250944468571106e-05,1_1
KELFOX01_KELFOX04,7.547262299510749,1_1
KELFOX01_KELFOX,4.377994994521941,1_1
KELFOX03_KELFOX04,7.547209790066063,1_1
KELFOX03_KELFOX,4.378047503966627,1_1
KELFOX04_KELFOX,11.92525729403269,1_1
KELGEO01_KELGEO02,77.14270354886048,1_1
KELGEO01_KELGEO03,33.303942399968946,1_1
KELGEO01_KELGEO,8.027466250178804,1_1
KELGEO02_KELGEO03,43.838761148891535,1_1
KELGEO02_KELGEO,69.11523729868168,1_1
KELGEO03_KELGEO,25.276476149790142,1_1
KELNIA01_KELNIA06,4.3437322201009465,2_1
KELNIA01_KELNIA07,4.3437322201009465,2_2
KELNIA01_KELNIA,2.0234728502341,2_2
KELNIA06_KELNIA07,1.9706477898182584,1_1
KELNIA06_KELNIA,4.343417159851015,1_1
KELNIA07_KELNIA,4.343417159851015,2_1
KEMBUA01_KEMBUA,2.6770123102078287,1_1
KEMHAL01_KEMHAL02,6.93735864982682,1_1
KETWOX03_KETWOX04,0.0028092851391647855,1_1
KEWQAG01_KEWQAG,1.4923604547751665,1_1
KEXYOC01_KEXYOC02,0.3607174449041395,1_1
KEXYOC01_KEXYOC,0.3609012303484178,1_1
KEXYOC02_KEXYOC,0.00018378544427832821,1_1
KIDDAE02_KIDDAE,0.30726226428691916,1_1
KIGQOI01_KIGQOI,2.0846732548318414,1_1
KIGTOL01_KIGTOL,4.68496845566915,1_1
KIJQEA02_KIJQEA,0.000892670111170446,1_1
KINQIJ01_KINQIJ,0.09260138473337065,1_1
KISQUZ01_KISQUZ,71.37555650495051,1_1
KIZMAI01_KIZMAI,2.6255319312440406e-05,1_1
KIZXEZ01_KIZXEZ,0.09504309898397878,1_1
KOKJOL01_KOKJOL,7.876416702856659e-05,1_1
KOLRIN01_KOLRIN,20.285085589903588,1_1
KOSMOW01_KOSMOW,4.478507011269926,1_2
KUCYOY01_KUCYOY02,0.19265919000906706,2_1
KUQLEO01_KUQLEO,1.0454741001661887,1_1
KUTLIW01_KUTLIW02,0.17835021410496665,1_1
KUTLIW01_KUTLIW,3.766909869199253,1_1
KUTLIW02_KUTLIW,3.5885596550942864,1_1
KUVWON01_KUVWON02,0.5257563744934259,1_1
KUVWON01_KUVWON,0.2851030452144414,1_1
KUVWON02_KUVWON,0.8108594197078673,1_1
KUVZAE01_KUVZAE,0.23534456920157254,1_2
KUXJUI01_KUXJUI,0.5324750295773129,1_2
LAJZON01_LAJZON,3.413143753050463e-05,1_1
LAKKEO02_LAKKEO,10.077456649659439,2_1
LAQNUO01_LAQNUO,0.0008191559931560732,1_1
LAWYOY01_LAWYOY02,0.13153754987683897,1_1
LAWYOY01_LAWYOY,0.13152704798790182,1_1
LAWYOY02_LAWYOY,1.0501888937142212e-05,1_1
LEBPAK01_LEBPAK,0.0002625496113068948,2_1
LEFTEY01_LEFTEY,2.996351875120922,1_1
LEPPUS01_LEPPUS,2.625472234285553e-05,1_1
LEQPIH01_LEQPIH,0.000278303041682193,2_2
LESQAC01_LESQAC,9.437911105041394,1_1
LIKGUI01_LIKGUI,0.0031505995144698318,1_1
LIPBIW01_LIPBIW,13.847832179817033,1_1
LIRRAG01_LIRRAG,9.121748394962083,1_1
LISDOH01_LISDOH,0.05043585531143435,1_1
LITHON01_LITHON,0.26029207053079517,1_1
LIVQOY05_LIVQOY06,3.3013693373657134,1_1
LIVQOY05_LIVQOY,3.6885308185923122,1_1
LIVQOY06_LIVQOY,0.3871614812265989,1_1
LIYTIW01_LIYTIW02,0.13067638602944953,1_1
LIYTIW01_LIYTIW,0.1527620918793673,1_1
LIYTIW02_LIYTIW,0.2834384779088168,1_1
LOHQAB01_LOHQAB,0.013127500862310626,1_1
LOJKIF01_LOJKIF,0.040852780171462655,1_1
LOQLAE01_LOQLAE,0.0016540648197178598,1_1
LORVAP01_LORVAP,14.994388029578772,1_1
LOTCOO01_LOTCOO,5.466816100345795,1_1
LOTZEZ01_LOTZEZ,3.009111805094676,1_1
LUFCIY01_LUFCIY,8.572730089924448,1_1
LUKXAQ01_LUKXAQ,0.00018378544427832821,2_2
LUNPOZ01_LUNPOZ,2.0978270098195253,1_1
LURSIB01_LURSIB,0.9844049700756159,1_1
MABZNA02_MABZNA04,0.008351715528760906,1_1
MABZNA02_MABZNA,0.008328085980167543,1_1
MABZNA04_MABZNA,0.008322835035698972,1_2
MAFPOA01_MAFPOA,4.084078146486718,1_2
MALSOJ01_MALSOJ,0.2872034450897445,1_1
MANSTB01_MANSTB,2.7331192446453088,1_1
MAVGEW01_MAVGEW,1.230057251917458,1_1
MBYINO01_MBYINO02,2.888049306193352e-05,1_1
MBYINO01_MBYINO,1.5752833405713318e-05,1_1
MBYINO02_MBYINO,2.6255020827647968e-05,1_2
MBZSAN12_MBZSAN13,0.17089379475658006,1_1
MCHTEP05_MCHTEP22,10.437097640202069,1_2
MCHTEP05_MCHTEP24,0.13996540469736374,1_1
MCHTEP22_MCHTEP24,10.297132235504705,2_1
MEGHAJ01_MEGHAJ,2.0288288700056683,1_1
MEGYON01_MEGYON02,0.7442242299775899,1_1
MELFIT01_MELFIT04,1.4808082545655452,1_1
MELFIT01_MELFIT05,1.4634011897855999,1_1
MELFIT01_MELFIT06,1.4635062098689104,1_1
MELFIT01_MELFIT07,1.9192667549509679,1_1
MELFIT01_MELFIT09,0.08372719545423024,1_1
MELFIT01_MELFIT15,1.4635062098689104,1_1
MELFIT01_MELFIT,1.4635324645912533,1_2
MELFIT04_MELFIT05,0.017407064779945358,1_1
MELFIT04_MELFIT06,0.017354554141320477,1_2
MELFIT04_MELFIT07,3.400075009516513,1_1
MELFIT04_MELFIT09,1.5645354500197755,1_1
MELFIT04_MELFIT15,0.017302044696634766,1_1
MELFIT04_MELFIT,0.017328299418977622,1_1
MELFIT05_MELFIT06,0.00010502008331059187,1_1
MELFIT05_MELFIT07,3.3826679447365677,1_1
MELFIT05_MELFIT09,1.54712838523983,1_1
MELFIT05_MELFIT15,0.00010502008331059187,1_1
MELFIT05_MELFIT,0.0001312748056534474,1_2
MELFIT06_MELFIT07,3.3827729648198783,1_1
MELFIT06_MELFIT09,1.5472334053231407,1_1
MELFIT06_MELFIT15,5.250944468571106e-05,2_1
MELFIT06_MELFIT,7.876416702856659e-05,2_2
MELFIT07_MELFIT09,1.8355395594967376,1_1
MELFIT07_MELFIT15,3.3827729648198783,1_1
MELFIT07_MELFIT,3.382799219542221,1_2
MELFIT09_MELFIT15,1.5472334053231407,1_1
MELFIT09_MELFIT,1.5472596600454835,1_2
MELFIT15_MELFIT,2.625472234285553e-05,1_1
MELVEE01_MELVEE,23.363746889951017,1_1
MEPHCB01_MEPHCB,0.776045289551007,1_1
MEPVAE01_MEPVAE,3.7471661096550406,1_1
MHQACD02_MHQACD,6206.274391124995,1_1
MIFSUS01_MIFSUS,5.415225024714914,1_1
MIJHAO01_MIJHAO,5.381539860752127,1_1
MILHOF01_MILHOF02,516647.4330588596,1_1
MILHOF01_MILHOF,516648.61970609485,1_1
MILHOF02_MILHOF,1.1866472352246547,1_1
MIPBET01_MIPBET,2.2999642548852535,1_1
MIPYEP02_MIPYEP04,0.16477637997797956,1_1
MIPYEP02_MIPYEP05,0.2015596352044895,1_1
MIPYEP04_MIPYEP05,0.03678325522650994,1_1
MIQKOM01_MIQKOM,4.006486744116728,1_1
MISFOL01_MISFOL,9.86494867942588,1_2
MIWBAX01_MIWBAX,7.876536096773634e-05,1_1
MNBZAC01_MNBZAC04,13.40495233792393,1_2
MOBNIC01_MOBNIC,0.7186256052660838,1_1
MODDOA01_MODDOA02,2.0084287352392494,1_1
MODFAO03_MODFAO,0.8413939841561842,1_1
MODSAZ01_MODSAZ,2.6255020827647968e-05,1_1
MOHDAP01_MOHDAP,3.208492275062895,1_1
MOHDET01_MOHDET,2.625472234285553e-06,1_1
MONRAI04_MONRAI06,5.339321820094597,1_1
MONTIS01_MONTIS,0.026990139919917056,1_1
MOPNAH01_MOPNAH03,0.020820215099661254,1_1
MOSDOO01_MOSDOO,2.7856292451097033,1_1
MOVXOL01_MOVXOL,2.598457349976343,1_1
MOVYEC01_MOVYEC02,0.6124425084965992,1_1
MUDHIC01_MUDHIC03,5.2510041655295936e-05,2_1
MUDWEO02_MUDWEO03,0.000498845097240519,1_1
MUDWEO02_MUDWEO,4.845832840230173,1_1
MUDWEO03_MUDWEO,4.8454915252578985,2_1
MUJTOB01_MUJTOB,42.6679194248627,1_1
MUKNIQ02_MUKNIQ06,5.098747254982641,1_1
MUNTOG02_MUNTOG,14.569975954292204,1_1
MUQKAK01_MUQKAK,0.026675080266954865,1_1
MUYROO01_MUYROO,0.016285976494998522,1_1
NAGHOT02_NAGHOT03,0.0002888049306193352,1_1
NAGHOT02_NAGHOT,0.0001312748056534474,1_1
NAGHOT03_NAGHOT,0.0001575301249658878,1_1
NAGPIW01_NAGPIW,3.159868014696144,1_2
NAHZOM01_NAHZOM,5.975559235073206,1_1
NAJBEF01_NAJBEF,0.10971964517966626,1_1
NAKYEG01_NAKYEG,15.205872056089447,1_1
NALYUX01_NALYUX,1.8054513295070365,1_1
NATQEF01_NATQEF,0.41168890222257915,1_1
NATSAF01_NATSAF,0.008624767327489735,1_1
NAVSUY02_NAVSUY04,7.196653030163134,1_1
NAZLAC01_NAZLAC02,2.671813819665772,1_1
NBZANO11_NBZANO12,2.6255020827647968e-05,1_1
NEMLOG02_NEMLOG,2.562338346388742,2_1
NENFIX01_NENFIX,0.5321310891328039,1_1
NEPYEO01_NEPYEO,0.0003675696946174867,2_1
NILLEB01_NILLEB,5.2510041655295936e-05,1_1
NIZVAU01_NIZVAU02,0.002352447896157628,1_2
NOETNA01_NOETNA,0.009688094626312704,1_1
NOHHAV01_NOHHAV,0.39931229507533317,1_1
NOJHEZ01_NOJHEZ02,0.0001575301249658878,1_1
NOJHEZ01_NOJHEZ,0.07270009506419228,1_1
NOJHEZ02_NOJHEZ,0.0725425649392264,1_1
NOQFII01_NOQFII,0.0008139047502027097,1_1
NOSYOJ01_NOSYOJ02,0.6868413020054618,1_1
NOSYOJ01_NOSYOJ03,0.6868413020054618,1_1
NOSYOJ01_NOSYOJ,0.6868596806095866,1_1
NOSYOJ02_NOSYOJ03,0.0,1_1
NOSYOJ02_NOSYOJ,1.837860412479131e-05,1_1
NOSYOJ03_NOSYOJ,1.837860412479131e-05,1_1
NUHZEX01_NUHZEX,3.4883443202905937,1_2
NUJKEJ03_NUJKEJ,0.00026254990979168724,1_1
NUJLIN01_NUJLIN,6.235168675062482,1_1
NUKMAH02_NUKMAH,0.5800832208469728,1_1
NULTIY01_NULTIY,0.06742283975813734,1_1
NUPJOX01_NUPJOX02,0.025362330121026844,1_1
NUQXAA02_NUQXAA03,0.17860751396574415,1_1
NUQXAA02_NUQXAA,0.2788123471789845,1_2
NUQXAA03_NUQXAA,0.10020483321324036,1_2
NURCEJ01_NURCEJ,0.9090426181082876,1_1
NUWTIJ01_NUWTIJ,1.6806088048670063,1_1
OBUZUI01_OBUZUI,0.6868045444987274,1_1
OCAZID01_OCAZID,0.8257722601955493,1_1
OCHTET13_OCHTET,45.00212020004358,1_1
ODAHAF01_ODAHAF,0.00018378544427832821,1_1
ODASAO01_ODASAO,0.0891094696496566,1_1
ODAVUN01_ODAVUN,17.46855421124792,1_1
ODEROH01_ODEROH06,3.263627775222176,1_1
ODIGOZ01_ODIGOZ,0.06130542497953684,1_1
OFIMEW01_OFIMEW,4.257458289715828,1_1
OFOGAR01_OFOGAR,4.079344369902856,1_1
OFOJOI01_OFOJOI,0.0006563746252368219,2_1
OGEPUM01_OGEPUM,2.1771171100372158,1_1
OHADAD01_OHADAD,7.250239484989038,1_1
OHENOE01_OHENOE,4.257114349569804,3_3
OHOZOB01_OHOZOB,0.07435415988391014,1_1
OHUZUO01_OHUZUO02,1.836279950875138,1_4
OHUZUO01_OHUZUO,1.8362668233647241,1_4
OHUZUO02_OHUZUO,1.8361854329792493,2_4
OLATUR01_OLATUR,4.611979555077369,1_1
OMEFAN01_OMEFAN,2.9523747501573325,1_1
OMIYEO02_OMIYEO,0.00023366971521454616,1_2
ONITAN01_ONITAN03,0.0030088229691216384,1_1
OQENOP01_OQENOP,10.814828324872224,1_1
OQUPUM01_OQUPUM,0.0,1_1
OROGEJ01_OROGEJ,0.09575198484481007,1_1
OTAMAY01_OTAMAY,0.06135793561816172,1_1
OVEPUC01_OVEPUC,0.6484984998551226,1_1
OWOHAL01_OWOHAL,1.0026994540222631,1_1
OZODUE01_OZODUE,0.887747187758464,1_2
PACFOO01_PACFOO,3.803903164890869,1_1
PAHDEI01_PAHDEI,9.868545615189873,1_1
PAMTAY01_PAMTAY,0.0003150602499317756,3_3
PAMVIK01_PAMVIK03,0.10158059528976082,1_1
PAMVIK01_PAMVIK04,0.00013127540262303228,1_2
PAMVIK01_PAMVIK,2.625472234285553e-05,1_1
PAMVIK03_PAMVIK04,0.10158059528976082,1_1
PAMVIK03_PAMVIK,0.10160685001210368,1_1
PAMVIK04_PAMVIK,0.0001575301249658878,2_1
PAQMIE01_PAQMIE,0.41835767214007546,1_1
PAWHEC01_PAWHEC,0.0009451795558561571,1_1
PAZTUI01_PAZTUI,1.4015181549448243,2_1
PBBTAZ02_PBBTAZ,0.1430897500864603,1_1
PCHSAN01_PCHSAN,0.8435731499894246,1_1
PDABZA02_PDABZA03,7.613929176386591e-05,1_2
PEDTUP01_PEDTUP02,2.679007689999821,1_1
PEFGIR01_PEFGIR02,0.33940888689465964,1_1
PEFGIR01_PEFGIR03,0.9576379973850067,1_1
PEFGIR02_PEFGIR03,0.618229110490347,1_1
PEFKAO01_PEFKAO,11.437675689974185,1_1
PEFKOC01_PEFKOC,7.852214124949683,1_1
PEFKUI01_PEFKUI,5.2510041655295936e-05,1_1
PEJCAJ01_PEJCAJ,0.08952692451066468,1_1
PEJHOD01_PEJHOD,0.008217815250873173,1_1
PEJJOF01_PEJJOF02,0.0014702799724091165,1_1
PEJJOF01_PEJJOF,0.0003675696946174867,1_1
PEJJOF02_PEJJOF,0.0011027102777916298,1_1
PHBARB06_PHBARB12,6.4443160047194965,2_2
PHBARB06_PHBARB14,0.00019691250696496354,2_1
PHBARB12_PHBARB14,6.444344885212558,2_2
PHENOL03_PHENOL11,0.000821781614632755,1_1
PHPENA02_PHPENA,9.361283262025324,1_1
PIPINE12_PIPINE13,0.022261614579008437,1_2
POFHUN01_POFHUN,0.00010239431259151388,1_1
POFLAX01_POFLAX,0.11698177809029175,1_1
POFPAC01_POFPAC,0.00858538494549066,1_1
POFRAE01_POFRAE,2.4279731330670984,1_1
POHJON01_POHJON,9.045582640133489,1_1
POPFAC01_POPFAC,2.7167098700598444,1_1
POPJUA01_POPJUA,0.000498845097240519,1_2
POWWUW01_POWWUW,10.445866809994868,2_1
POXHYN10_POXHYN11,2.625472234285553e-06,1_1
PUBMUU01_PUBMUU07,6.813855130353545,1_1
PUBMUU01_PUBMUU25,1.1312229301347543,1_1
PUBMUU07_PUBMUU25,5.682632200218791,1_1
PUFSIT01_PUFSIT,1.260056214955739,1_1
PUGVUK01_PUGVUK,5.761817280353171,1_1
PUGWUK01_PUGWUK,1.272422319915563,1_2
PUKPUH01_PUKPUH,0.0002625502082764797,1_1
PULNUF01_PULNUF,0.4848773395996204,1_1
PUQYOQ01_PUQYOQ02,0.0006301199028939664,1_2
PUQYOQ01_PUQYOQ03,1.0338431345955996,1_1
PUQYOQ01_PUQYOQ,0.0,1_1
PUQYOQ02_PUQYOQ03,1.0337643698316015,1_1
PUQYOQ02_PUQYOQ,0.0006301199028939664,2_1
PUQYOQ03_PUQYOQ,1.0338431345955996,1_1
PURSEB01_PURSEB02,13.656722035141343,1_1
PURSEB01_PURSEB,10.343734860163181,1_1
PURSEB02_PURSEB,3.3129871749781614,1_1
QAHWUU03_QAHWUU,1.1162260739386056,1_1
QAKZUY01_QAKZUY,0.4221016340507049,1_1
QARZOB01_QARZOB,5.2510041655295936e-05,1_2
QAXMEH02_QAXMEH04,3.110797419870778,1_1
QAXMEH02_QAXMEH05,2.625472234285553e-05,1_1
QAXMEH02_QAXMEH12,3.1107449098291227,1_1
QAXMEH02_QAXMEH19,3.110797419870778,1_1
QAXMEH02_QAXMEH31,0.00034131497227463115,1_1
QAXMEH02_QAXMEH32,0.0001575301249658878,1_1
QAXMEH02_QAXMEH34,2.625472234285553e-05,1_1
QAXMEH02_QAXMEH52,3.1108236751900904,1_1
QAXMEH02_QAXMEH53,3.110771165148435,1_1
QAXMEH04_QAXMEH05,3.110823674593121,1_1
QAXMEH04_QAXMEH12,5.2510041655295936e-05,1_1
QAXMEH04_QAXMEH19,0.0,1_1
QAXMEH04_QAXMEH31,3.1111387348430526,1_1
QAXMEH04_QAXMEH32,3.110954949995744,1_1
QAXMEH04_QAXMEH34,3.110823674593121,1_1
QAXMEH04_QAXMEH52,2.6255319312440406e-05,1_1
QAXMEH04_QAXMEH53,2.625472234285553e-05,1_1
QAXMEH05_QAXMEH12,3.1107711645514655,1_1
QAXMEH05_QAXMEH19,3.110823674593121,1_1
QAXMEH05_QAXMEH31,0.0003150602499317756,1_1
QAXMEH05_QAXMEH32,0.00013127540262303228,1_1
QAXMEH05_QAXMEH34,0.0,1_1
QAXMEH05_QAXMEH52,3.1108499299124333,1_1
QAXMEH05_QAXMEH53,3.110797419870778,1_1
QAXMEH12_QAXMEH19,5.2510041655295936e-05,1_1
QAXMEH12_QAXMEH31,3.1110862248013973,1_1
QAXMEH12_QAXMEH32,3.1109024399540885,1_1
QAXMEH12_QAXMEH34,3.1107711645514655,1_1
QAXMEH12_QAXMEH52,7.876536096773634e-05,1_1
QAXMEH12_QAXMEH53,2.6255319312440406e-05,1_1
QAXMEH19_QAXMEH31,3.1111387348430526,1_1
QAXMEH19_QAXMEH32,3.110954949995744,1_1
QAXMEH19_QAXMEH34,3.110823674593121,1_1
QAXMEH19_QAXMEH52,2.6255319312440406e-05,1_1
QAXMEH19_QAXMEH53,2.625472234285553e-05,1_1
QAXMEH31_QAXMEH32,0.00018378484730874334,1_1
QAXMEH31_QAXMEH34,0.0003150602499317756,1_1
QAXMEH31_QAXMEH52,3.111164990162365,1_1
QAXMEH31_QAXMEH53,3.1111124801207097,1_1
QAXMEH32_QAXMEH34,0.00013127540262303228,1_1
QAXMEH32_QAXMEH52,3.1109812053150563,1_1
QAXMEH32_QAXMEH53,3.110928695273401,1_1
QAXMEH34_QAXMEH52,3.1108499299124333,1_1
QAXMEH34_QAXMEH53,3.110797419870778,1_1
QAXMEH52_QAXMEH53,5.2510041655295936e-05,1_1
QAYVIY01_QAYVIY,0.28430226752692533,1_1
QEDTIC01_QEDTIC,3236.4557849933926,1_1
QEGBUB01_QEGBUB,0.1659841097421122,1_1
QELQOO02_QELQOO,1.7434580239369666,1_1
QERNAF01_QERNAF,2.625472234285553e-05,1_1
QESZUK01_QESZUK,0.2014546151211789,1_1
QEZGIO01_QEZGIO,21.85285040599274,1_1
QIBMUM01_QIBMUM04,0.0003150602499317756,1_1
QIBMUM01_QIBMUM,0.00023629488896403927,1_1
QIBMUM04_QIBMUM,7.876536096773634e-05,1_1
QICMEX01_QICMEX,1.584174190077647,1_1
QIFJAS01_QIFJAS02,4.607621224604827,1_1
QIFJAS01_QIFJAS,6.278699464970487,1_1
QIFJAS02_QIFJAS,1.6710782403656594,1_1
QILKUT01_QILKUT02,0.0002888049306193352,1_1
QINCUL01_QINCUL,0.003518170403026488,1_1
QNACRD04_QNACRD06,0.0002625502082764797,1_1
QNACRD04_QNACRD07,0.6166774402817055,1_1
QNACRD06_QNACRD07,0.6169399904899819,1_1
QOGNEF01_QOGNEF,2.6255319312440406e-05,1_1
QOHBEV01_QOHBEV,0.6145770401079176,1_1
QOVREZ01_QOVREZ,0.34748492515245744,2_1
QQQDVM02_QQQDVM03,5.036365375044625,1_1
QUBPAF02_QUBPAF,5.921946524927989,1_1
QUNDIO01_QUNDIO,0.3043112027516486,1_1
QUZREJ02_QUZREJ,0.14813070990658161,2_2
RADTEW01_RADTEW02,2.929480389904711,1_1
RAMGOB01_RAMGOB02,0.00040432720135186173,1_1
RAPFEW01_RAPFEW,35.84471751485512,1_1
RASXIS01_RASXIS,0.0001312748056534474,1_1
RECQOH01_RECQOH,16.20474352920928,1_1
REFGIS01_REFGIS,0.0,1_1
RELBUI01_RELBUI,0.007377655181358023,1_1
RENNOQ01_RENNOQ,0.00021004016662118374,1_1
RENPAE01_RENPAE,0.0004200803332423675,1_1
REPWUG01_REPWUG,0.3751314396976113,1_1
REWDOM01_REWDOM,5.8221250151382264,1_1
REYTEU01_REYTEU,0.22841849972178352,1_1
RIHVUZ01_RIHVUZ,1.4735618747868102,1_1
RIJJEC01_RIJJEC,0.1186725998197744,1_1
RIJZOC01_RIJZOC,0.3074460497311975,1_1
RIPDOM01_RIPDOM,1.5564751654908378,1_1
ROKCEZ01_ROKCEZ,1.4431323298248344,1_1
RUCJUV04_RUCJUV,2.625472234285553e-05,1_1
RUFHIK02_RUFHIK,5.842367619779679,1_1
RUPJOD01_RUPJOD,0.9811756052001783,1_1
RUQJEU01_RUQJEU,1.7200175597884027,1_1
RUXWAI01_RUXWAI,12.844576120308375,1_1
SAGXOP01_SAGXOP03,2.625472234285553e-05,1_1
SAGXOP01_SAGXOP,0.0,1_1
SAGXOP03_SAGXOP,2.625472234285553e-05,1_1
SAMPYM01_SAMPYM,0.0012602404027575176,1_1
SAPDAQ02_SAPDAQ,8.139365059997772,1_1
SAPJAV01_SAPJAV,0.45463158008192295,1_1
SAPNII01_SAPNII,2.6255319312440406e-05,1_1
SAWKIL01_SAWKIL,0.03153225523976744,1_1
SEBTAU01_SEBTAU,0.3055031799808603,1_1
SELJOI01_SELJOI,11.460937619921424,1_1
SEPBAS01_SEPBAS,0.0705996951888892,1_1
SERSOZ01_SERSOZ,2.104495780333991,1_1
SESYAR01_SESYAR,0.00038857377097656354,1_1
SEVGUV01_SEVGUV,0.9783243119082954,1_1
SEWYIF01_SEWYIF,0.9993703200079835,1_1
SEYYIG03_SEYYIG,0.8447808803505268,1_1
SIBTAZ01_SIBTAZ,2.625472234285553e-05,1_1
SICXIL01_SICXIL,5.2510041655295936e-05,1_1
SIFLOI01_SIFLOI,0.00010502008331059187,1_1
SIHNII01_SIHNII,0.1909001051060386,1_1
SILTOW11_SILTOW12,1.4073730195151484,1_1
SILTOW11_SILTOW,1.313327610128681,1_1
SILTOW12_SILTOW,2.7207006296438294,1_1
SILTUC01_SILTUC,0.0001444024653096676,1_1
SILXUG01_SILXUG02,7.88818347482902,1_1
SIMLIK01_SIMLIK,2.3483522197660704,1_1
SIMXUI01_SIMXUI,9.16816986054397,1_1
SIRDUT01_SIRDUT,0.21056509988625294,1_1
SIRMIQ01_SIRMIQ,0.0018115955416533325,1_1
SISSOE01_SISSOE,8.720440720094757,1_1
SIWDEH01_SIWDEH,12.12101457530548,1_1
SLFNMA01_SLFNMA04,0.002179165236270819,1_1
SLFNMB01_SLFNMB05,0.00031505965296219074,1_1
SLFNMB01_SLFNMB08,0.000105019486341007,1_1
SLFNMB05_SLFNMB08,0.00021004016662118374,1_1
SOBPEE01_SOBPEE02,0.0005618570278329571,1_1
SOBPEE01_SOBPEE,0.0007640204792664917,1_1
SOBPEE02_SOBPEE,0.00020216345143353465,1_1
SOHXAO01_SOHXAO,1.3127659656220203e-05,1_1
SOJHIL01_SOJHIL,0.12883328482098477,1_1
SOLPUF01_SOLPUF,9.445341269667438,1_1
SOPPEU01_SOPPEU,12.065038915076684,1_1
SOXQUS01_SOXQUS,1.8050470029026542,1_1
SOYSAB01_SOYSAB,4.388591512988285,1_1
STARAC05_STARAC08,4.463332646764684e-05,1_1
SUBTIS02_SUBTIS03,3.0804991497144556,1_1
SUCQOW01_SUCQOW,2.4919040580400065,1_1
SUDXAS01_SUDXAS,15.781434165991413,1_1
SUPBEK03_SUPBEK,2.891436894872413,1_1
SUTHAZ07_SUTHAZ30,0.0906322602606906,1_1
SUTHAZ07_SUTHAZ37,0.09176122526082509,1_1
SUTHAZ30_SUTHAZ37,0.0011289650001344853,1_1
SUWMIG02_SUWMIG03,187.14440601521915,1_1
SUYNAB02_SUYNAB,0.30813130544646583,1_1
TACRIB04_TACRIB05,8.885663435128322,1_1
TADLIU01_TADLIU02,0.735665099754442,1_1
